,REAL_LumpSum_SGOV_2020,REAL_40_6_DCA_SGOV_2020,PROXY_LumpSum_BIL_2015,PROXY_40_6_DCA_BIL_2015
2025-09-25,102461.09828130237,96422.89336659836,151794.7955743027,148952.95108010963
2025-09-26,103009.69692712187,96939.54323787116,152643.3620926406,149786.75732079113
2025-09-29,103347.1336363618,97256.24739136673,153119.45964731305,150251.64069020038
2025-09-30,103688.07487679711,97576.24138625897,153624.6989480086,150746.86433916536
2025-10-01,104134.08946198302,97995.73152901906,154260.7388025815,151368.10966434632
2025-10-02,104304.848990232,98156.05305018203,154508.08938920844,151610.1324004856
2025-10-03,104536.34326524378,98375.76686233032,154798.78781525948,151890.312192179
2025-10-06,104880.15083348785,98698.13896244203,155325.02055978344,152407.45193731668
2025-10-07,104316.26181530298,98167.6453644014,154504.4953049943,151604.91476691503
2025-10-08,104913.17710530908,98727.33548523286,155420.9131514575,152505.78221964586
2025-10-09,104422.89934966473,98266.49796878811,154732.5841108729,151834.28869884738
2025-10-10,101787.41250112515,95795.98771788094,150771.95435463937,147946.97149392273
2025-10-13,103350.90812385007,97260.3799116083,153106.57158505297,150237.767897971
2025-10-14,103310.07076894546,97224.6716709386,153053.79795159184,150185.63801218063
2025-10-15,103911.20096935547,97787.88002211254,153907.455674368,151020.03972291944
2025-10-16,103433.89527692874,97341.12936979083,153088.0289293114,150207.96401236576
2025-10-17,103773.09568554828,97659.94691890325,153639.01585156747,150751.58103203453
2025-10-20,104853.4907286492,98673.63697750622,155266.44082979442,152348.86178779954
2025-10-21,104601.5931876846,98436.21359109311,154967.55215372634,152061.9838958357
2025-10-22,104153.02111212579,98015.83637387175,154242.41898146668,151346.43497246006
2025-10-23,104784.10404041268,98607.8650694439,155190.33039110506,152276.64757641673
2025-10-24,105491.36628196928,99271.28607063598,156286.96614404547,153355.4241288853
2025-10-27,106533.74340826475,100249.54076338207,157877.25636661652,154917.6976056497
2025-10-28,106642.94829139045,100352.00615480274,158057.24041713006,155095.51627422994
2025-10-29,106507.0502235126,100222.2116341752,157871.27442006784,154915.2627388536
2025-10-30,105519.07016261092,99296.3085877235,156355.00225940673,153424.62755998448
2025-10-31,105771.25768482685,99533.30966949645,156785.29980908323,153850.6277038976
2025-11-03,105921.72905025599,99674.85347861705,156998.68610116062,154059.04069673343
2025-11-04,104645.68788903844,98476.6546751633,155101.31236751523,152198.99450863124
2025-11-05,105154.68464185849,98954.36705411249,155836.7997132706,152918.56519615647
2025-11-06,104187.77269656284,98046.97950085813,154326.31834261812,151432.1665445503
2025-11-07,104400.59198282164,98247.76972929284,154649.02270730355,151748.68867458182
2025-11-10,105821.96561787238,99582.02465584717,156794.14478094064,153854.1257447151
2025-11-11,106131.54594420742,99874.13845312518,157239.58702807577,154289.1927193542
2025-11-12,106279.6120734721,100015.14829047359,157427.57137081787,154470.30715337078
2025-11-13,104647.94907608321,98483.00732783317,154922.70643774935,152008.87077306633
2025-11-14,104616.38098114515,98452.98139078534,154880.42717913224,151967.9784492151
2025-11-17,103509.51750987768,97413.07146871198,153242.1148444331,150362.7509718494
2025-11-18,102796.91926421483,96742.21802665057,152185.52702729145,149327.82216500686
2025-11-19,102955.5068719093,96890.30348757654,152476.02947902953,149617.1336440967
2025-11-20,101449.18242315607,95475.78670212849,150195.61596372156,147378.64215958124
2025-11-21,102512.84957725926,96478.49555856184,151817.88827085774,148970.53817296447
2025-11-24,103769.57272549541,97656.61679403867,153769.2444992363,150890.5032410527
2025-11-25,104770.35526819718,98597.26465301745,155293.9844949047,152387.67085759004
2025-11-26,105520.46986415469,99303.20812784047,156401.7540640889,153472.4637014283
2025-11-28,106058.50538710516,99808.664737487,157218.57123668058,154274.4434947009
2025-12-01,105587.04156463643,99365.16942121791,156499.76300333702,153568.8466365897
2025-12-02,105720.09379543085,99491.4316773337,156698.21601351653,153762.945309415
2025-12-03,106146.76385861114,99893.5055190469,157350.29004910882,154402.96992514093
2025-12-04,106333.63789381427,100069.21818692493,157621.5501783533,154668.37291780443
2025-12-05,106501.38708997454,100226.31422964999,157863.0776274352,154904.81591955968
2025-12-08,106208.99935025492,99952.13659277404,157423.23025796484,154473.0755211245
2025-12-09,106097.90646092029,99847.9221140142,157259.95478926957,154313.12086285165
2025-12-10,106941.49013989417,100641.1142852709,158497.76135057924,155524.8983317585
2025-12-11,107258.73311767317,100940.40160617502,158985.3562156928,156003.60971533327
2025-12-12,106215.85320503934,99962.60691233206,157379.2409739453,154424.47178373384
2025-12-15,106153.47073697587,99906.55755670909,157244.02741293792,154287.73637255325
2025-12-16,105774.05650149802,99549.81092514846,156703.16704035908,153759.4857744368
2025-12-17,104768.39614543712,98605.73346423151,155161.1165083322,152244.26299050552
2025-12-18,105556.70449965903,99345.98352281206,156337.45849480652,153397.71795419723
2025-12-19,106427.1719376997,100162.34580345445,157649.9376514024,154686.25819854668
2025-12-22,107094.54800834256,100788.51533533979,158663.54635933234,155681.7062910343
2025-12-23,107513.3497152659,101182.58409069016,159266.03587379388,156270.5428637799
2025-12-24,107815.15332468537,101466.43777047239,159737.03989182913,156733.79260046655
2025-12-26,107862.7845211255,101510.70432957493,159769.506077058,156762.99626097642
2025-12-29,107483.53092790695,101156.0544260461,159199.6051347889,156203.38153027318
2025-12-30,107415.6746573154,101092.14485098334,159064.7071977586,156068.68721893092
2025-12-31,106728.84450527906,100446.60393912157,158000.543844715,155022.51578445494
2026-01-02,107374.22790809345,101051.75444609184,158854.8153638422,155852.45304245516
2026-01-05,108232.92120065886,101859.74592977665,160114.75922508072,157085.71399448699
2026-01-06,108872.03480648974,102459.03450345533,161098.8885585165,158053.36531267798
2026-01-07,108477.48377568221,102088.86385438572,160522.55989513677,157489.03834142096
2026-01-08,108526.14400324567,102134.63054278166,160587.98428278285,157552.67250272253
2026-01-09,109237.08978725201,102804.06509360057,161649.43306524414,158592.87050156976
2026-01-12,109635.5860601358,103176.92533381977,162173.39419937023,159101.9638680268
2026-01-13,109317.1210384749,102877.5239107593,161732.0749016794,158671.91941449055
2026-01-14,109131.60709355897,102704.8588641336,161381.60073849326,158322.16232740463
2026-01-15,109436.69763820246,102990.54713502893,161841.76954859335,158774.12164458152
2026-01-16,109395.82410376653,102954.44022517819,161778.1145675665,158710.70951513678
2026-01-20,107538.37284526268,101209.67621451907,158926.91682630527,155909.17611751767
2026-01-21,108750.15001603101,102347.9453104554,160743.30308913512,157690.7157198707
2026-01-22,109331.00309859987,102893.0117636019,161600.49314780594,158530.75650895052
2026-01-23,109427.56353195736,102985.12974540744,161683.21543104562,158606.7865386208
2026-01-26,109876.68823829485,103407.34544283706,162356.36267421168,159266.9384120251
2026-01-27,110602.6960145846,104091.48542879436,163331.55106741327,160214.12065538447
2026-01-28,110458.3183177336,103953.0300773594,163138.1940090801,160027.38003279045
2026-01-29,110355.52031381565,103859.30054674482,162943.39926670372,159832.17176249734
2026-01-30,109515.52148102065,103071.02262466445,161792.61150792084,158711.27510632772
2026-02-02,110074.57506321472,103595.58364205447,162637.50766459652,159540.72769117396
2026-02-03,109560.43358477608,103115.04444449698,161773.30783850676,158685.26603365433
2026-02-04,109172.78885510848,102753.18208678905,161163.22227058854,158083.82268852246
2026-02-05,107857.21036563949,101516.03800996048,159184.7886318388,156143.37871474974
2026-02-06,110093.48964575492,103616.71554279172,162508.5437182193,159401.35370789925
2026-02-09,110859.69149534241,104338.90746276444,163575.11245961345,160440.48696216184
2026-02-10,110764.93690162386,104250.11069774075,163378.78400398034,160243.81609752012
2026-02-11,110927.87211047202,104403.9287678388,163536.09073848493,160391.2778505935
2026-02-12,109412.84062632809,102982.99456683868,161217.89026595815,158113.2303509036
2026-02-13,109637.3818917443,103195.0593964166,161546.62534628657,158434.72909951664
2026-02-17,109682.04452725807,103235.83076389528,161639.843687758,158528.5627858246
2026-02-18,110174.90613308903,103698.70115720257,162392.77065007985,159268.21989377838
2026-02-19,109968.75286270228,103506.5442124066,162090.04444114337,158971.22700525422
2026-02-20,110811.4221155506,104297.44426838409,163281.55201901682,160134.8356367047
2026-02-23,109776.43632140281,103326.80234753324,161689.45781736993,158569.7106355647
2026-02-24,110578.77718371066,104078.51202379847,162901.24050023046,159759.66808014814
2026-02-25,111468.54768635283,104916.01518606002,164207.58305293816,161038.2764204032
2026-02-26,111067.60508515207,104542.9100598958,163610.59191430695,160451.71773559725
2026-02-27,110633.34178915608,104135.96850349611,162930.97249161487,159782.6545081865
2026-03-02,110194.87779328514,103721.17504660091,162452.4921121885,159327.85994236328
2026-03-03,108371.852783009,102005.78185209447,159980.77490503155,156924.22578602392
2026-03-04,109219.12056275502,102803.18026754081,161221.36826078803,158138.21664289615
2026-03-05,108118.17456587226,101764.81967571404,159709.30523742895,156667.1291484938
2026-03-06,106869.84072446653,100592.9515637891,157787.36132131377,154778.10296631596
2026-03-09,107814.6655304368,101480.03355924659,159179.08826546613,156141.51334942746
2026-03-10,107719.89910187385,101390.20117910717,158988.36519133305,155951.11549707115
2026-03-11,107633.54297810949,101308.50930705079,158858.21789104716,155823.73269453627
2026-03-12,105840.98849824423,99625.05205828216,156230.04901260923,153250.19714261568
2026-03-13,105160.97406253104,98984.44795450963,155252.33616463354,152295.1324176317
2026-03-16,106492.36111120593,100236.79670796917,157144.466274877,154142.58416636326
2026-03-17,106848.6042463515,100571.23939208123,157671.55528159736,154659.2013517554
2026-03-18,105310.21585262849,99126.28122625365,155417.29676822646,152451.97810543276
2026-03-19,105111.18069983415,98939.69141210149,155127.21860014656,152167.93141356893
2026-03-20,103112.01540906786,97059.32728189933,152275.8434531167,149383.10696674042
2026-03-23,104676.54041083435,98530.82135085097,154492.88264694234,151547.32619972393
2026-03-24,104214.84110280329,98096.89301115002,153851.46109488723,150922.19306407057
2026-03-25,105074.63864828431,98903.99497212432,155050.99833548066,152092.31078119355
2026-03-26,103118.49645918084,97066.87707809545,152204.114133609,149306.22755944735
2026-03-27,101697.8057696782,95733.73494647696,149992.48471786972,147130.4159950352
2026-03-30,101363.0913061133,95420.04170577477,149459.44616511045,146605.00440425953
2026-03-31,104315.76064141864,98194.12403358075,153832.23209003435,150889.786281079
2026-04-01,105219.78555043146,99047.01307500474,155140.27966994946,152167.8455805202
2026-04-02,105121.4398465923,98953.51927513613,155076.80696083477,152112.43582984555
2026-04-06,105628.04501853604,99430.50402879692,155817.41395361407,152837.00976234025
2026-04-07,105681.1902949104,99479.92267543646,155900.80584258935,152919.30457983378
2026-04-08,108774.24805383173,102386.64827311778,160348.91955876182,157267.59046913194
2026-04-09,109075.54988332905,102667.93428541411,160876.2625841063,157791.17947156762
2026-04-10,109094.62048208933,102685.87099917448,160856.38539288993,157768.184865518
2026-04-13,110124.94169588819,103653.04644460235,162425.1089475952,159308.94868967668
2026-04-14,111359.5302478753,104811.60215293977,164267.97915154122,161116.33875827893
2026-04-15,111902.13774329514,105319.02261136625,165160.79399557965,161998.93160163914
2026-04-16,112077.2356729748,105482.41614037403,165444.02089513012,162278.68100801794
2026-04-17,113556.49849372747,106871.60457283784,167625.71209761623,164416.09668365546
2026-04-20,113348.87604881584,106676.25105845314,167350.96211402313,164149.48767598096
2026-04-21,112233.39307959826,105624.63085080101,165803.0198507682,162642.0503394291
2026-04-22,113248.69431003672,106577.60274444777,167329.25594286094,164139.68902682766
2026-04-23,112591.50693888777,105960.71593940971,166420.8796957065,163254.2814300369
2026-04-24,113412.55031696887,106729.30928360511,167600.70777951926,164408.83625144116
2026-04-27,113453.45694178248,106768.2779254589,167699.40653519283,164508.19414763406
2026-04-28,112855.59050513296,106207.2948209675,166809.62797164,163635.7823175796
2026-04-29,112521.05674803029,105890.95038873372,166373.2790621238,163213.5307242411
2026-04-30,114085.33416091125,107364.08396752637,168607.49054384328,165395.1639448993
2026-05-01,114321.39096749209,107584.87051537258,168993.95122884575,165777.13825437077
2026-05-04,113733.23375153952,107029.91973185078,168171.19706700032,164975.52476760623
2026-05-05,114844.38291511116,108075.44010701709,169775.77705259187,166544.12062840885
2026-05-06,116749.57545998295,109867.32981653279,172494.52439996248,169199.7007055607
2026-05-07,115917.06760797299,109082.11338749953,171350.52096963162,168086.64496116087
2026-05-08,116933.27410855786,110040.16489224428,172812.67569943573,169514.93640418723
2026-05-11,117078.3111932789,110176.63973085795,173060.5312226156,169760.22136678308
2026-05-12,116467.57008328286,109602.82410593433,172264.6103362574,168988.54970788883
2026-05-13,117192.68565792064,110284.4383878315,173305.36052732568,170005.7609097052
2026-05-14,117780.76459704497,110835.4285824135,174263.88242059684,170952.21045106673
2026-05-15,116031.70755569311,109192.68554015254,171751.64097735,168496.31596049524
2026-05-18,116089.78833172208,109249.40603298738,171783.56384197093,168522.7109716567
2026-05-19,115310.81828554434,108518.24573333448,170642.9613584228,167405.77651148866
2026-05-20,116744.7452767964,109866.59523098847,172737.74452989906,169455.7755636333
2026-05-21,117105.03556415948,110206.96566800612,173252.91758898375,169958.45343129052
2026-05-22,117462.28091924888,110539.850461987,173836.65394183452,170535.85107143188
2026-05-26,118671.94103210629,111676.9724720316,175518.81954575863,172175.66413850745
2026-05-27,118543.86115252301,111554.69757813113,175355.84353598944,172018.77556634802
2026-05-28,119079.08480587417,112059.23344088679,176219.13081715786,172869.33870212387
2026-05-29,119309.31161308725,112275.81265900678,176578.3755495166,173222.65442533346
2026-06-01,119620.0725746877,112565.95887480378,177023.51410734246,173658.5310297639
2026-06-02,120097.49011831685,113013.41115143818,177674.45325960612,174292.58434753778
2026-06-03,119149.48604641407,112123.9613848704,176296.24494089923,172943.5821005808
2026-06-04,119589.67370888776,112537.71312412062,176986.29286308325,173622.59797751045
2026-06-05,116146.78707245375,109302.9155928942,171954.3926553796,168697.13103221785
